machine_id,timestamp,temperature_c,vibration_mm_s,pressure_psi
M011,2026-06-23 06:00:00,63.0,2.56,78.78
M011,2026-06-23 12:00:00,61.95,2.41,86.83
M011,2026-06-23 18:00:00,61.39,2.44,88.12
M011,2026-06-24 00:00:00,63.42,2.38,79.81
M011,2026-06-24 06:00:00,62.89,2.66,84.86
M011,2026-06-24 12:00:00,60.62,2.86,75.47
M011,2026-06-24 18:00:00,61.63,2.46,80.82
M011,2026-06-25 00:00:00,61.77,2.99,78.71
M011,2026-06-25 06:00:00,57.6,2.34,85.24
M011,2026-06-25 12:00:00,58.68,2.48,84.69
M011,2026-06-25 18:00:00,61.85,2.99,76.06
M011,2026-06-26 00:00:00,61.36,3.06,78.77
M011,2026-06-26 06:00:00,64.07,2.59,83.46
M011,2026-06-26 12:00:00,64.53,2.79,80.38
M011,2026-06-26 18:00:00,63.13,2.46,82.97
M011,2026-06-27 00:00:00,59.53,2.67,85.71
M011,2026-06-27 06:00:00,61.43,2.99,91.42
M011,2026-06-27 12:00:00,61.97,2.85,83.57
M011,2026-06-27 18:00:00,62.48,2.9,81.4
M011,2026-06-28 00:00:00,60.74,2.21,81.1
M011,2026-06-28 06:00:00,63.86,2.39,82.86
M011,2026-06-28 12:00:00,61.82,2.48,76.57
M011,2026-06-28 18:00:00,64.79,2.83,90.12
M011,2026-06-29 00:00:00,64.25,3.08,76.86
M011,2026-06-29 06:00:00,58.56,2.69,78.67
M011,2026-06-29 12:00:00,60.73,3.43,85.68
M011,2026-06-29 18:00:00,60.22,1.97,79.05
M011,2026-06-30 00:00:00,61.01,2.59,78.26
M011,2026-06-30 06:00:00,64.38,2.47,84.04
M011,2026-06-30 12:00:00,62.23,2.96,81.38
M011,2026-06-30 18:00:00,60.27,2.5,80.34
M011,2026-07-01 00:00:00,66.28,2.71,82.09
M011,2026-07-01 06:00:00,63.92,2.69,85.44
M011,2026-07-01 12:00:00,61.41,2.55,79.14
M011,2026-07-01 18:00:00,65.85,2.67,78.56
M011,2026-07-02 00:00:00,62.58,2.5,80.9
M011,2026-07-02 06:00:00,62.8,3.15,82.37
M011,2026-07-02 12:00:00,60.76,2.54,84.03
M011,2026-07-02 18:00:00,58.26,2.38,82.7
M011,2026-07-03 00:00:00,58.8,2.61,80.61
M011,2026-07-03 06:00:00,63.97,2.62,85.61
M011,2026-07-03 12:00:00,62.37,3.23,77.89
M011,2026-07-03 18:00:00,65.45,2.58,86.47
M011,2026-07-04 00:00:00,64.61,1.85,83.47
M011,2026-07-04 06:00:00,64.24,3.1,78.5
M011,2026-07-04 12:00:00,63.42,2.76,83.33
M011,2026-07-04 18:00:00,64.24,3.05,80.07
M011,2026-07-05 00:00:00,62.8,2.72,81.3
M011,2026-07-05 06:00:00,61.98,2.77,80.21
M011,2026-07-05 12:00:00,64.04,3.09,79.56
M011,2026-07-05 18:00:00,64.91,2.47,84.71
M011,2026-07-06 00:00:00,64.93,2.69,79.57
M011,2026-07-06 06:00:00,61.12,2.83,87.9
M011,2026-07-06 12:00:00,58.92,2.75,81.74
M011,2026-07-06 18:00:00,61.39,2.69,80.38
M011,2026-07-07 00:00:00,64.82,3.13,82.25
M011,2026-07-07 06:00:00,62.05,2.58,82.26
M011,2026-07-07 12:00:00,66.03,2.69,79.47
M011,2026-07-07 18:00:00,61.54,2.95,79.84
M011,2026-07-08 00:00:00,62.29,2.87,80.05
M011,2026-07-08 06:00:00,58.83,2.41,79.4
M011,2026-07-08 12:00:00,61.9,2.74,84.45
M011,2026-07-08 18:00:00,59.91,2.93,80.86
M011,2026-07-09 00:00:00,58.82,2.74,85.91
M011,2026-07-09 06:00:00,64.16,2.71,85.34
M011,2026-07-09 12:00:00,62.78,3.03,76.97
M011,2026-07-09 18:00:00,59.89,2.95,86.58
M011,2026-07-10 00:00:00,63.26,2.59,79.39
M011,2026-07-10 06:00:00,61.79,3.11,80.92
M011,2026-07-10 12:00:00,64.52,2.94,87.09
M011,2026-07-10 18:00:00,62.82,2.73,85.24
M011,2026-07-11 00:00:00,60.58,2.61,76.89
M011,2026-07-11 06:00:00,59.94,3.32,84.01
M011,2026-07-11 12:00:00,59.71,3.11,79.82
M011,2026-07-11 18:00:00,63.73,2.94,86.92
M011,2026-07-12 00:00:00,61.41,2.53,73.85
M011,2026-07-12 06:00:00,62.24,2.97,84.5
M011,2026-07-12 12:00:00,64.99,2.84,83.43
M011,2026-07-12 18:00:00,62.62,2.97,79.11
M011,2026-07-13 00:00:00,59.69,2.51,82.54
M011,2026-07-13 06:00:00,59.91,2.57,80.1
M011,2026-07-13 12:00:00,64.08,2.96,82.11
M011,2026-07-13 18:00:00,63.41,2.9,80.81
M011,2026-07-14 00:00:00,61.46,3.23,74.42
M011,2026-07-14 06:00:00,61.06,2.7,83.56
M011,2026-07-14 12:00:00,64.81,3.32,81.61
M011,2026-07-14 18:00:00,62.49,2.87,80.29
M011,2026-07-15 00:00:00,60.2,2.74,84.11
M011,2026-07-15 06:00:00,62.09,2.9,76.26
M011,2026-07-15 12:00:00,62.61,2.65,78.04
M011,2026-07-15 18:00:00,63.89,3.33,84.84
M011,2026-07-16 00:00:00,64.71,2.99,83.79
M011,2026-07-16 06:00:00,59.0,2.74,83.38
M011,2026-07-16 12:00:00,63.66,3.16,78.76
M011,2026-07-16 18:00:00,63.82,2.46,81.22
M011,2026-07-17 00:00:00,62.51,3.04,84.07
M011,2026-07-17 06:00:00,62.87,2.14,83.17
M011,2026-07-17 12:00:00,62.1,3.2,85.3
M011,2026-07-17 18:00:00,60.76,2.96,83.65
M011,2026-07-18 00:00:00,63.72,2.91,83.72
M011,2026-07-18 06:00:00,65.66,2.62,79.11
M011,2026-07-18 12:00:00,64.23,2.22,83.79
M011,2026-07-18 18:00:00,63.62,2.09,79.92
M011,2026-07-19 00:00:00,65.84,2.36,82.45
M011,2026-07-19 06:00:00,60.68,2.58,87.56
M011,2026-07-19 12:00:00,62.94,2.95,81.47
M011,2026-07-19 18:00:00,59.66,2.44,85.34
M011,2026-07-20 00:00:00,63.03,2.57,81.73
M011,2026-07-20 06:00:00,64.04,2.94,79.49
M011,2026-07-20 12:00:00,59.57,2.68,85.12
M011,2026-07-20 18:00:00,64.43,2.93,81.28
M011,2026-07-21 00:00:00,61.72,2.76,84.12
M011,2026-07-21 06:00:00,64.77,2.73,89.39
M011,2026-07-21 12:00:00,62.94,2.7,86.21
M011,2026-07-21 18:00:00,58.67,2.95,81.56
M011,2026-07-22 00:00:00,65.68,3.0,82.18
M011,2026-07-22 06:00:00,64.11,2.5,84.67
M011,2026-07-22 12:00:00,60.09,2.92,81.87
M011,2026-07-22 18:00:00,59.26,2.83,82.61
M011,2026-07-23 00:00:00,61.5,2.52,83.23
M011,2026-07-23 06:00:00,63.54,2.89,81.78
M011,2026-07-23 12:00:00,61.68,3.5,80.85
M011,2026-07-23 18:00:00,61.08,2.84,81.21
M011,2026-07-24 00:00:00,62.2,3.39,78.35
M011,2026-07-24 06:00:00,62.92,2.51,80.11
M011,2026-07-24 12:00:00,66.31,2.91,82.54
M011,2026-07-24 18:00:00,60.96,2.7,87.2
M011,2026-07-25 00:00:00,63.87,2.73,83.04
M011,2026-07-25 06:00:00,63.41,2.58,80.61
M011,2026-07-25 12:00:00,67.38,2.95,77.01
M011,2026-07-25 18:00:00,63.89,3.22,79.01
M011,2026-07-26 00:00:00,61.99,3.27,81.81
M011,2026-07-26 06:00:00,62.62,2.44,84.92
M011,2026-07-26 12:00:00,62.52,2.19,76.99
M011,2026-07-26 18:00:00,61.78,2.52,78.96
M011,2026-07-27 00:00:00,67.62,3.06,73.96
M011,2026-07-27 06:00:00,62.3,2.82,77.26
M011,2026-07-27 12:00:00,64.0,2.23,84.98
M011,2026-07-27 18:00:00,65.81,3.55,76.97
M011,2026-07-28 00:00:00,60.22,3.06,85.22
M011,2026-07-28 06:00:00,64.58,3.17,85.81
M011,2026-07-28 12:00:00,63.37,2.79,77.57
M011,2026-07-28 18:00:00,62.37,2.81,78.83
M011,2026-07-29 00:00:00,62.92,2.54,85.0
M011,2026-07-29 06:00:00,63.84,2.72,82.23
M011,2026-07-29 12:00:00,60.78,2.55,79.76
M011,2026-07-29 18:00:00,62.61,2.9,82.1
M011,2026-07-30 00:00:00,60.38,2.84,79.19
M011,2026-07-30 06:00:00,56.2,3.78,79.25
M011,2026-07-30 12:00:00,61.54,2.46,78.47
M011,2026-07-30 18:00:00,62.64,3.27,81.06
M012,2026-06-01 00:00:00,63.37,2.58,86.71
M012,2026-06-01 06:00:00,59.01,2.58,93.57
M012,2026-06-01 12:00:00,58.12,2.37,90.77
M012,2026-06-01 18:00:00,65.53,2.52,96.17
M012,2026-06-02 00:00:00,59.69,2.01,93.43
M012,2026-06-02 06:00:00,58.58,2.76,89.49
M012,2026-06-02 12:00:00,61.48,2.49,86.51
M012,2026-06-02 18:00:00,62.64,2.62,89.13
M012,2026-06-03 00:00:00,62.11,2.69,95.35
M012,2026-06-03 06:00:00,62.75,2.86,87.48
M012,2026-06-03 12:00:00,60.61,2.75,89.68
M012,2026-06-03 18:00:00,65.54,3.01,92.89
M012,2026-06-04 00:00:00,64.92,1.59,91.71
M012,2026-06-04 06:00:00,65.01,2.24,90.4
M012,2026-06-04 12:00:00,61.2,2.93,87.51
M012,2026-06-04 18:00:00,61.69,2.48,97.12
M012,2026-06-05 00:00:00,65.29,3.1,84.94
M012,2026-06-05 06:00:00,60.74,3.02,85.1
M012,2026-06-05 12:00:00,61.94,3.23,87.49
M012,2026-06-05 18:00:00,59.64,2.63,85.04
M012,2026-06-06 00:00:00,65.76,2.35,87.09
M012,2026-06-06 06:00:00,63.34,2.5,91.13
M012,2026-06-06 12:00:00,64.32,2.55,86.89
M012,2026-06-06 18:00:00,64.74,2.41,87.77
M012,2026-06-07 00:00:00,63.57,2.04,91.55
M012,2026-06-07 06:00:00,63.67,2.95,88.87
M012,2026-06-07 12:00:00,65.93,2.78,90.3
M012,2026-06-07 18:00:00,66.91,2.65,88.82
M012,2026-06-08 00:00:00,63.53,2.46,91.5
M012,2026-06-08 06:00:00,65.92,2.61,90.65
M012,2026-06-08 12:00:00,64.88,2.97,89.02
M012,2026-06-08 18:00:00,63.63,2.86,91.37
M012,2026-06-09 00:00:00,59.56,2.91,91.94
M012,2026-06-09 06:00:00,64.47,2.26,90.83
M012,2026-06-09 12:00:00,64.97,2.35,88.51
M012,2026-06-09 18:00:00,65.0,2.42,89.75
M012,2026-06-10 00:00:00,61.21,3.16,91.94
M012,2026-06-10 06:00:00,62.77,2.48,86.69
M012,2026-06-10 12:00:00,63.06,2.82,87.95
M012,2026-06-10 18:00:00,63.49,2.51,94.52
M012,2026-06-11 00:00:00,62.01,2.85,94.56
M012,2026-06-11 06:00:00,62.53,2.44,93.14
M012,2026-06-11 12:00:00,59.72,2.75,85.65
M012,2026-06-11 18:00:00,65.73,2.54,90.1
M012,2026-06-12 00:00:00,61.83,2.14,94.17
M012,2026-06-12 06:00:00,62.94,3.58,87.95
M012,2026-06-12 12:00:00,61.99,2.35,89.85
M012,2026-06-12 18:00:00,66.43,2.92,85.86
M012,2026-06-13 00:00:00,65.69,2.82,91.82
M012,2026-06-13 06:00:00,61.91,2.43,90.79
M012,2026-06-13 12:00:00,62.17,3.01,88.59
M012,2026-06-13 18:00:00,59.39,2.23,86.66
M012,2026-06-14 00:00:00,62.75,2.68,90.54
M012,2026-06-14 06:00:00,64.2,2.54,89.73
M012,2026-06-14 12:00:00,66.78,2.98,91.6
M012,2026-06-14 18:00:00,65.11,2.04,87.91
M012,2026-06-15 00:00:00,62.42,2.37,85.74
M012,2026-06-15 06:00:00,64.12,3.03,90.34
M012,2026-06-15 12:00:00,64.58,2.6,89.05
M012,2026-06-15 18:00:00,65.12,2.19,84.79
M012,2026-06-16 00:00:00,60.4,2.87,90.64
M012,2026-06-16 06:00:00,64.03,3.12,86.89
M012,2026-06-16 12:00:00,65.69,2.5,88.73
M012,2026-06-16 18:00:00,63.44,2.69,89.74
M012,2026-06-17 00:00:00,64.5,2.64,89.78
M012,2026-06-17 06:00:00,62.45,2.69,86.31
M012,2026-06-17 12:00:00,61.13,2.51,92.01
M012,2026-06-17 18:00:00,67.57,2.57,85.05
M012,2026-06-18 00:00:00,61.7,2.82,87.47
M012,2026-06-18 06:00:00,60.67,2.81,91.77
M012,2026-06-18 12:00:00,60.34,2.35,94.11
M012,2026-06-18 18:00:00,64.99,2.26,84.41
M012,2026-06-19 00:00:00,63.82,2.53,90.92
M012,2026-06-19 06:00:00,64.55,2.33,89.08
M012,2026-06-19 12:00:00,61.48,2.36,92.07
M012,2026-06-19 18:00:00,63.57,2.15,92.55
M012,2026-06-20 00:00:00,62.58,2.85,87.33
M012,2026-06-20 06:00:00,61.43,2.69,87.09
M012,2026-06-20 12:00:00,62.73,2.25,89.2
M012,2026-06-20 18:00:00,63.22,2.62,89.28
M012,2026-06-21 00:00:00,63.95,2.66,90.11
M012,2026-06-21 06:00:00,62.03,2.94,91.54
M012,2026-06-21 12:00:00,61.21,2.81,93.0
M012,2026-06-21 18:00:00,63.12,2.61,84.2
M012,2026-06-22 00:00:00,61.59,2.87,88.03
M012,2026-06-22 06:00:00,62.96,2.36,91.07
M012,2026-06-22 12:00:00,64.07,2.74,86.96
M012,2026-06-22 18:00:00,63.49,3.09,92.62
M012,2026-06-23 00:00:00,63.47,2.04,89.63
M012,2026-06-23 06:00:00,66.57,3.01,91.76
M012,2026-06-23 12:00:00,61.84,2.63,92.7
M012,2026-06-23 18:00:00,65.16,2.71,92.94
M012,2026-06-24 00:00:00,63.16,2.59,89.0
M012,2026-06-24 06:00:00,64.13,2.92,92.5
M012,2026-06-24 12:00:00,60.84,2.27,93.69
M012,2026-06-24 18:00:00,63.63,2.68,90.96
M012,2026-06-25 00:00:00,66.78,2.48,93.73
M012,2026-06-25 06:00:00,63.75,2.14,87.9
M012,2026-06-25 12:00:00,62.07,2.95,94.06
M012,2026-06-25 18:00:00,63.99,2.46,87.64
M012,2026-06-26 00:00:00,65.56,2.23,90.06
M012,2026-06-26 06:00:00,68.01,2.46,86.56
M012,2026-06-26 12:00:00,59.75,3.34,91.42
M012,2026-06-26 18:00:00,61.54,2.56,88.39
M012,2026-06-27 00:00:00,59.55,2.85,90.48
M012,2026-06-27 06:00:00,64.69,2.62,90.77
M012,2026-06-27 12:00:00,58.81,2.89,87.11
M012,2026-06-27 18:00:00,61.62,2.46,84.2
M012,2026-06-28 00:00:00,62.12,2.42,89.24
M012,2026-06-28 06:00:00,59.88,2.9,91.57
M012,2026-06-28 12:00:00,61.55,2.44,92.89
M012,2026-06-28 18:00:00,62.77,2.25,90.13
M012,2026-06-29 00:00:00,61.1,2.4,90.22
M012,2026-06-29 06:00:00,65.39,3.22,94.46
M012,2026-06-29 12:00:00,63.14,3.29,92.05
M012,2026-06-29 18:00:00,61.32,2.65,88.41
M012,2026-06-30 00:00:00,60.78,2.27,89.93
M012,2026-06-30 06:00:00,64.79,2.94,86.64
M012,2026-06-30 12:00:00,62.67,2.76,90.83
M012,2026-06-30 18:00:00,64.67,2.49,94.19
M012,2026-07-01 00:00:00,63.27,2.84,89.23
M012,2026-07-01 06:00:00,63.4,2.14,87.87
M012,2026-07-01 12:00:00,62.87,2.65,98.42
M012,2026-07-01 18:00:00,62.52,2.2,95.48
M012,2026-07-02 00:00:00,65.44,2.27,91.77
M012,2026-07-02 06:00:00,64.95,2.67,91.35
M012,2026-07-02 12:00:00,62.02,2.77,88.9
M012,2026-07-02 18:00:00,57.99,2.68,85.35
M012,2026-07-03 00:00:00,65.31,2.28,83.02
M012,2026-07-03 06:00:00,59.74,2.6,90.94
M012,2026-07-03 12:00:00,60.46,2.3,90.35
M012,2026-07-03 18:00:00,65.23,2.25,91.51
M012,2026-07-04 00:00:00,59.8,2.71,92.64
M012,2026-07-04 06:00:00,64.33,2.92,93.16
M012,2026-07-04 12:00:00,66.97,2.65,95.93
M012,2026-07-04 18:00:00,61.39,2.56,90.03
M012,2026-07-05 00:00:00,61.2,1.91,92.98
M012,2026-07-05 06:00:00,61.42,2.5,95.13
M012,2026-07-05 12:00:00,64.42,3.14,90.74
M012,2026-07-05 18:00:00,64.39,2.55,87.83
M012,2026-07-06 00:00:00,64.38,2.49,92.31
M012,2026-07-06 06:00:00,62.14,2.56,90.09
M012,2026-07-06 12:00:00,65.43,2.49,93.94
M012,2026-07-06 18:00:00,61.47,2.7,88.31
M012,2026-07-07 00:00:00,65.51,2.37,88.23
M012,2026-07-07 06:00:00,60.77,2.65,92.15
M012,2026-07-07 12:00:00,64.25,2.57,88.39
M012,2026-07-07 18:00:00,62.72,2.55,91.13
M012,2026-07-08 00:00:00,63.65,3.14,90.5
M012,2026-07-08 06:00:00,64.0,2.64,89.4
M012,2026-07-08 12:00:00,63.99,2.49,90.2
M012,2026-07-08 18:00:00,65.6,2.47,91.54
M012,2026-07-09 00:00:00,58.32,2.56,88.9
M012,2026-07-09 06:00:00,63.52,2.55,90.8
M012,2026-07-09 12:00:00,62.52,2.73,85.23
M012,2026-07-09 18:00:00,63.5,2.34,93.88
M012,2026-07-10 00:00:00,61.37,2.92,90.34
M012,2026-07-10 06:00:00,59.62,2.35,92.92
M012,2026-07-10 12:00:00,64.86,2.23,95.06
M012,2026-07-10 18:00:00,63.23,2.88,86.74
M012,2026-07-11 00:00:00,62.37,2.74,89.44
M012,2026-07-11 06:00:00,57.44,2.56,84.48
M012,2026-07-11 12:00:00,61.14,2.2,93.77
M012,2026-07-11 18:00:00,66.17,2.72,89.69
M012,2026-07-12 00:00:00,63.34,2.96,84.43
M012,2026-07-12 06:00:00,61.13,2.92,94.01
M012,2026-07-12 12:00:00,64.46,2.3,93.34
M012,2026-07-12 18:00:00,66.0,2.83,82.89
M012,2026-07-13 00:00:00,63.53,2.79,88.83
M012,2026-07-13 06:00:00,63.65,2.46,87.79
M012,2026-07-13 12:00:00,66.3,2.68,87.06
M012,2026-07-13 18:00:00,60.53,2.36,87.81
M012,2026-07-14 00:00:00,63.57,2.76,91.83
M012,2026-07-14 06:00:00,61.78,2.89,94.06
M012,2026-07-14 12:00:00,62.76,2.31,90.68
M012,2026-07-14 18:00:00,67.6,2.3,88.8
M012,2026-07-15 00:00:00,63.4,2.78,84.42
M012,2026-07-15 06:00:00,65.89,3.01,89.1
M012,2026-07-15 12:00:00,68.69,2.99,93.9
M012,2026-07-15 18:00:00,65.66,2.96,90.31
M012,2026-07-16 00:00:00,63.04,2.33,88.64
M012,2026-07-16 06:00:00,62.66,2.64,95.17
M012,2026-07-16 12:00:00,59.08,3.02,87.34
M012,2026-07-16 18:00:00,63.07,2.4,95.94
M012,2026-07-17 00:00:00,62.28,2.77,92.1
M012,2026-07-17 06:00:00,60.96,2.59,93.99
M012,2026-07-17 12:00:00,61.53,2.87,89.38
M012,2026-07-17 18:00:00,65.61,3.14,84.35
M012,2026-07-18 00:00:00,60.6,2.49,94.77
M012,2026-07-18 06:00:00,64.35,2.24,92.41
M012,2026-07-18 12:00:00,61.45,2.88,91.99
M012,2026-07-18 18:00:00,61.44,2.6,94.05
M012,2026-07-19 00:00:00,59.5,2.71,87.06
M012,2026-07-19 06:00:00,63.25,2.75,96.42
M012,2026-07-19 12:00:00,63.23,3.06,87.85
M012,2026-07-19 18:00:00,62.29,2.79,90.98
M012,2026-07-20 00:00:00,62.62,2.51,94.38
M012,2026-07-20 06:00:00,62.7,2.31,87.81
M012,2026-07-20 12:00:00,64.62,3.29,88.8
M012,2026-07-20 18:00:00,67.58,2.61,89.54
M012,2026-07-21 00:00:00,61.46,2.56,88.11
M012,2026-07-21 06:00:00,61.61,2.12,95.67
M012,2026-07-21 12:00:00,65.41,2.7,89.94
M012,2026-07-21 18:00:00,63.27,2.38,86.97
M012,2026-07-22 00:00:00,64.72,2.54,91.35
M012,2026-07-22 06:00:00,59.96,2.52,86.92
M012,2026-07-22 12:00:00,64.25,2.92,94.76
M012,2026-07-22 18:00:00,62.02,2.28,89.12
M012,2026-07-23 00:00:00,61.88,2.75,86.17
M012,2026-07-23 06:00:00,59.77,2.51,92.56
M012,2026-07-23 12:00:00,61.23,2.87,91.47
M012,2026-07-23 18:00:00,66.37,2.38,85.56
M012,2026-07-24 00:00:00,64.48,2.7,90.98
M012,2026-07-24 06:00:00,61.18,2.85,88.48
M012,2026-07-24 12:00:00,63.68,2.48,91.44
M012,2026-07-24 18:00:00,60.89,2.77,92.35
M012,2026-07-25 00:00:00,63.51,3.11,91.0
M012,2026-07-25 06:00:00,65.12,2.65,92.86
M012,2026-07-25 12:00:00,60.21,2.63,87.0
M012,2026-07-25 18:00:00,63.56,2.73,92.8
M012,2026-07-26 00:00:00,64.26,2.52,88.12
M012,2026-07-26 06:00:00,58.6,2.64,93.79
M012,2026-07-26 12:00:00,63.5,2.59,90.81
M012,2026-07-26 18:00:00,62.51,2.68,89.16
M012,2026-07-27 00:00:00,61.48,2.59,90.08
M012,2026-07-27 06:00:00,67.03,2.38,89.9
M012,2026-07-27 12:00:00,62.77,2.48,91.92
M012,2026-07-27 18:00:00,67.76,2.52,91.92
M012,2026-07-28 00:00:00,59.46,2.5,95.04
M012,2026-07-28 06:00:00,63.17,2.77,88.51
M012,2026-07-28 12:00:00,63.8,3.11,86.9
M012,2026-07-28 18:00:00,67.65,2.15,88.92
M012,2026-07-29 00:00:00,61.61,2.54,87.83
M012,2026-07-29 06:00:00,61.43,2.26,92.31
M012,2026-07-29 12:00:00,62.8,2.47,91.22
M012,2026-07-29 18:00:00,60.29,2.71,90.09
M012,2026-07-30 00:00:00,63.15,2.77,95.31
M012,2026-07-30 06:00:00,63.93,2.56,86.83
M012,2026-07-30 12:00:00,58.5,2.66,86.6
M012,2026-07-30 18:00:00,58.2,2.51,91.09
